id_ejemplar,id_libro,id_ubicacion,edicion_ejem,medio_adquisicion,tipo_material,n_factura,valor,f_registro_sis,recibido_por,recibido_de,no_ejemplar,fecha_adquisicion,codigo_barras,signatura,paginas,anio_edicion,num_entrada
159,75,16,2a edicion,Donacion,Fisico,F-98502,139203.58,2016-02-08,Sede Norte,"Cruz, Naranjo and Mosquera",2,2021-08-22,502838871014,VL506,826,2010,E-000159
160,76,12,1a edicion,Compra,Fisico,F-82641,95676.0,2024-02-04,Coordinacion Academica,Quiroz-Vargas,1,1994-11-27,651983286976,OZ618,662,1978,E-000160
161,76,44,2a edicion,Canje,Fisico,F-77414,73965.1,2017-08-27,Coordinacion Academica,Valencia Ltd,2,2018-09-02,168394358787,UI917,848,2003,E-000161
162,76,13,1a edicion,Canje,Fisico,F-40970,167219.87,2022-03-28,Biblioteca Central,Rojas PLC,3,2025-01-21,730564217921,UK975,893,2025,E-000162
163,77,5,3a edicion,Donacion,Fisico,F-84778,163259.06,2024-09-23,Biblioteca Central,"Castillo, Romero and Ayala",1,2002-08-24,954796591430,PC252,738,1982,E-000163
164,77,50,6a edicion,Canje,Fisico,F-13149,30258.38,2017-03-25,Coordinacion Academica,Romero-Montoya,2,2014-10-03,818450035430,ZH988,832,2011,E-000164
165,78,59,1a edicion,Suscripcion,Fisico,F-20832,49718.82,2021-08-27,Coordinacion Academica,Salcedo-López,1,1995-08-13,766119058850,XC217,228,1978,E-000165
166,78,41,2a edicion,Donacion,Fisico,F-37164,40971.75,2024-09-20,Coordinacion Academica,"Parra, Trujillo and Henao",2,2002-03-04,612862523769,YM870,756,2000,E-000166
167,79,50,6a edicion,Compra,Fisico,F-24773,78126.04,2016-03-04,Sede Norte,Ortiz Ltd,1,2009-03-06,301491026034,PL142,203,1982,E-000167
168,80,9,6a edicion,Canje,Fisico,F-79357,140392.08,2025-06-16,Sede Norte,Cifuentes-Triana,1,2017-01-21,923014406546,YF847,299,1977,E-000168
169,80,37,2a edicion,Suscripcion,Fisico,F-54212,49386.31,2015-02-24,Sede Norte,Ruiz Inc,2,2003-05-06,814920255512,GS997,761,1977,E-000169
170,81,7,2a edicion,Canje,Fisico,F-23167,29866.58,2015-04-04,Coordinacion Academica,Gamboa-Bermúdez,1,2025-06-17,678211468554,RJ243,425,2024,E-000170
171,81,9,2a edicion,Canje,Fisico,F-26883,17823.96,2024-03-25,Sede Norte,"Montoya, Castillo and Vélez",2,2004-04-21,486408227554,GC838,469,1975,E-000171
172,81,52,6a edicion,Compra,Fisico,F-97418,108863.56,2018-11-15,Sede Norte,Amaya Ltd,3,2025-02-03,863555931057,MI697,588,2025,E-000172
173,82,15,4a edicion,Compra,Fisico,F-46105,46474.81,2025-06-27,Sede Sur,Becerra PLC,1,2024-04-09,458843207517,LM652,455,2024,E-000173
174,82,49,2a edicion,Donacion,Fisico,F-43994,170349.59,2024-12-16,Sede Norte,Cáceres Inc,2,2012-10-07,254728969459,XZ593,135,1999,E-000174
175,82,24,5a edicion,Donacion,Fisico,F-40252,106992.19,2018-02-12,Biblioteca Central,Ávila-Manrique,3,2007-07-11,757844471997,KH734,142,2002,E-000175
176,83,28,4a edicion,Compra,Fisico,F-39910,36447.95,2024-08-23,Sede Sur,Luna-Vargas,1,2021-06-24,815245401473,EV209,430,2021,E-000176
177,83,56,2a edicion,Compra,Fisico,F-47415,20343.19,2015-08-29,Biblioteca Central,Rodríguez-Torres,2,2006-09-17,774382279223,WH471,495,1995,E-000177
178,84,29,3a edicion,Suscripcion,Fisico,F-91645,25705.59,2019-12-19,Sede Sur,Pulido Group,1,2025-05-08,410835243437,UZ535,256,2011,E-000178
179,84,31,1a edicion,Donacion,Fisico,F-70521,86640.5,2016-03-28,Biblioteca Central,Sánchez LLC,2,2001-04-09,166807964615,HA887,201,1990,E-000179
180,84,8,1a edicion,Donacion,Fisico,F-64076,106384.15,2016-02-16,Coordinacion Academica,"Ramos, Mendoza and Velásquez",3,2025-09-21,402359849362,SG881,172,2025,E-000180
181,84,28,5a edicion,Compra,Fisico,F-11720,100280.57,2024-02-10,Sede Sur,Díaz-Delgado,4,2009-08-19,217887236764,MU251,686,2006,E-000181
182,84,22,6a edicion,Compra,Fisico,F-21067,47255.15,2015-06-23,Coordinacion Academica,"Campo, Gonzáles and Cano",5,1985-09-14,213614611538,WZ352,135,1976,E-000182
183,85,6,1a edicion,Canje,Fisico,F-79559,172391.44,2020-07-08,Sede Sur,Arenas-Ortiz,1,2003-11-25,981325118161,LL510,259,1989,E-000183
184,85,13,1a edicion,Compra,Fisico,F-67028,44984.77,2020-12-17,Sede Sur,Ruiz LLC,2,2013-08-01,570070511819,CW820,519,1982,E-000184
185,86,14,1a edicion,Compra,Fisico,F-36078,179960.19,2024-01-05,Sede Norte,Ruiz Ltd,1,2006-09-01,544988516398,HZ260,530,2006,E-000185
186,86,57,4a edicion,Suscripcion,Fisico,F-20345,73283.57,2015-09-20,Sede Norte,"Escobar, López and Alarcón",2,2010-08-16,253891654806,QW816,566,1991,E-000186
187,87,26,4a edicion,Suscripcion,Fisico,F-50711,174238.36,2022-01-11,Biblioteca Central,Lozano-López,1,2001-11-12,176257556878,TH914,199,1978,E-000187
188,88,43,4a edicion,Compra,Fisico,F-14895,18241.9,2022-05-07,Sede Sur,"Romero, Narváez and Rendón",1,2022-11-22,360213018576,HO656,866,2012,E-000188
189,89,37,1a edicion,Canje,Fisico,F-97518,179585.03,2015-09-27,Sede Sur,Córdoba-Martínez,1,2003-03-08,292347781162,TO143,341,1979,E-000189
190,89,3,5a edicion,Canje,Fisico,F-88372,150582.42,2025-06-03,Coordinacion Academica,Vega-Martínez,2,2025-04-04,769084289836,FA641,584,2014,E-000190
191,89,42,1a edicion,Donacion,Fisico,F-87374,87437.86,2016-05-07,Coordinacion Academica,"Cardona, Bernal and Triana",3,2017-07-05,763066591356,PW669,847,2015,E-000191
192,89,27,4a edicion,Compra,Fisico,F-38348,95017.65,2025-09-06,Biblioteca Central,Martínez LLC,4,1997-07-31,626069161122,CX684,352,1993,E-000192
193,90,21,4a edicion,Donacion,Fisico,F-77552,125505.7,2021-09-03,Sede Sur,Jaramillo-Erazo,1,2020-03-10,725273639470,XA216,705,1986,E-000193
194,91,46,3a edicion,Donacion,Fisico,F-96549,38028.49,2017-05-27,Coordinacion Academica,"Carvajal, Osorio and Cabrera",1,1981-01-04,662859676627,EM571,633,1975,E-000194
195,91,6,4a edicion,Compra,Fisico,F-96606,124784.07,2015-04-23,Sede Sur,Durán LLC,2,1989-09-28,701022745717,RW918,165,1985,E-000195
196,92,49,5a edicion,Suscripcion,Fisico,F-24674,28777.63,2019-12-26,Biblioteca Central,"Suárez, Moreno and Vera",1,2025-11-14,652064366610,QN740,681,2018,E-000196
197,93,2,1a edicion,Suscripcion,Fisico,F-49860,103292.15,2016-10-20,Biblioteca Central,Castañeda Ltd,1,2022-09-13,672759877171,SK625,835,2017,E-000197
198,93,29,5a edicion,Canje,Fisico,F-11511,103951.46,2015-09-10,Biblioteca Central,Domínguez Inc,2,2014-08-14,693820033785,WY147,508,1989,E-000198
199,93,31,6a edicion,Compra,Fisico,F-34761,77741.23,2015-12-15,Sede Sur,Fernández-Guevara,3,2012-03-08,544940059275,CT193,862,2005,E-000199
200,93,6,2a edicion,Suscripcion,Fisico,F-87388,59618.66,2016-11-08,Coordinacion Academica,Contreras Ltd,4,2023-06-29,265376370161,FX574,823,2016,E-000200
201,93,38,6a edicion,Suscripcion,Fisico,F-93281,23254.19,2015-06-26,Sede Sur,Vargas PLC,5,2025-03-14,882669043920,YY220,344,2023,E-000201
202,94,8,3a edicion,Suscripcion,Fisico,F-74796,163431.85,2022-03-15,Sede Norte,Perea Inc,1,2017-12-29,633336279700,UP390,770,1980,E-000202
203,94,36,2a edicion,Canje,Fisico,F-59464,73417.03,2023-09-26,Coordinacion Academica,"González, López and Monroy",2,2025-03-15,978668849341,SW979,754,2019,E-000203
204,94,26,2a edicion,Canje,Fisico,F-15920,160986.63,2025-05-21,Coordinacion Academica,"Giraldo, Parra and Benavides",3,2024-03-11,803094783668,EK389,704,2017,E-000204
205,94,35,2a edicion,Canje,Fisico,F-66270,19227.47,2020-01-30,Sede Sur,López LLC,4,2016-03-19,169370977729,FW554,91,1999,E-000205
206,95,25,2a edicion,Donacion,Fisico,F-86021,140408.12,2024-04-04,Coordinacion Academica,Cuéllar-Sierra,1,2000-08-01,693887535861,FI659,208,1996,E-000206
207,96,18,5a edicion,Suscripcion,Fisico,F-75773,52612.09,2015-06-18,Coordinacion Academica,Ramírez-Romero,1,2015-12-24,534902081598,UU591,234,2011,E-000207
208,97,29,5a edicion,Compra,Fisico,F-12890,117834.45,2015-09-17,Biblioteca Central,Herrera Inc,1,2025-12-15,178597470665,QI319,195,2023,E-000208
209,97,23,6a edicion,Donacion,Fisico,F-63396,32813.48,2017-05-23,Coordinacion Academica,Cuéllar Inc,2,2017-07-26,549767748810,RB100,429,2012,E-000209
210,97,3,3a edicion,Canje,Fisico,F-76983,30575.27,2018-09-23,Biblioteca Central,"Arias, Pérez and Corredor",3,1997-02-25,284297088582,QA468,365,1986,E-000210
211,97,32,2a edicion,Canje,Fisico,F-90777,31064.64,2018-07-26,Biblioteca Central,Valencia LLC,4,2024-09-10,314203083948,AZ813,376,2023,E-000211
212,97,51,5a edicion,Suscripcion,Fisico,F-18281,92557.63,2023-04-21,Coordinacion Academica,"Londoño, Andrade and Arteaga",5,1993-04-07,924338905639,GU166,870,1992,E-000212
213,98,39,5a edicion,Compra,Fisico,F-80915,172810.31,2023-03-07,Biblioteca Central,"Zapata, Lozano and Obando",1,2021-11-25,541807388998,DV572,644,2019,E-000213
214,98,18,1a edicion,Suscripcion,Fisico,F-64224,100300.31,2016-03-04,Sede Norte,Carvajal PLC,2,1988-05-06,460088918348,FO737,269,1984,E-000214
215,99,17,5a edicion,Suscripcion,Fisico,F-96922,103836.62,2024-01-10,Sede Norte,"Sanabria, Fuentes and Palacios",1,2019-03-23,536290378242,OA813,713,2015,E-000215
216,99,20,5a edicion,Suscripcion,Fisico,F-50940,128633.71,2024-09-20,Biblioteca Central,"Gómez, Montoya and Bustos",2,2019-11-17,475068011884,DZ702,347,2010,E-000216
217,99,4,1a edicion,Compra,Fisico,F-27664,134192.96,2022-08-15,Sede Norte,Betancur-González,3,2024-08-07,957651078450,VF589,449,1995,E-000217
218,99,60,4a edicion,Compra,Fisico,F-24862,26613.3,2015-11-18,Coordinacion Academica,"Delgado, Galeano and Zapata",4,2021-04-07,901796374937,TE163,312,1990,E-000218
219,100,50,5a edicion,Suscripcion,Fisico,F-65213,66874.02,2019-08-10,Sede Norte,"Villegas, Cuesta and Oviedo",1,2025-11-19,663070248201,RM693,346,2009,E-000219
220,100,39,1a edicion,Suscripcion,Fisico,F-11006,23110.03,2021-08-30,Sede Sur,Barbosa-Camacho,2,2011-09-15,249494899012,CK405,623,1995,E-000220
221,100,12,1a edicion,Canje,Fisico,F-59157,127597.39,2018-01-27,Coordinacion Academica,Morales and Sons,3,2017-08-11,647313437796,PG520,131,2012,E-000221
222,101,11,1a edicion,Canje,Fisico,F-65520,157754.43,2020-06-30,Coordinacion Academica,Gómez-Martínez,1,2013-10-04,689870450841,PZ129,664,2002,E-000222
223,102,15,2a edicion,Compra,Fisico,F-27151,55015.24,2023-10-10,Sede Sur,"Toro, Villa and López",1,2008-04-22,977281810239,QC514,470,1994,E-000223
224,102,55,6a edicion,Donacion,Fisico,F-54106,130598.74,2015-08-10,Biblioteca Central,"Hoyos, Barreto and Londoño",2,2025-03-08,793192647902,WR442,698,2025,E-000224
225,103,1,6a edicion,Suscripcion,Fisico,F-34476,34538.36,2016-09-15,Sede Sur,"Medina, Vásquez and Ramírez",1,1991-05-30,979446250524,KE562,518,1989,E-000225
226,103,43,4a edicion,Canje,Fisico,F-27607,141028.47,2021-11-16,Biblioteca Central,Cabrera-Jiménez,2,2020-07-25,131740424711,UN206,160,2005,E-000226
227,104,6,3a edicion,Canje,Fisico,F-77773,120503.95,2015-09-03,Biblioteca Central,Mejía-García,1,2021-02-13,692617134453,AP115,190,2020,E-000227
228,105,31,6a edicion,Suscripcion,Fisico,F-26757,47320.83,2015-11-21,Sede Norte,Ruiz Group,1,2016-11-18,755316831068,TM466,534,2008,E-000228
229,105,60,3a edicion,Suscripcion,Fisico,F-63549,145767.17,2024-07-24,Sede Norte,Zapata-Serna,2,2025-01-07,991800970838,JY535,157,2025,E-000229
230,106,11,1a edicion,Donacion,Fisico,F-42929,52753.25,2023-07-09,Coordinacion Academica,"Bermúdez, Silva and Gómez",1,2023-04-01,350577627624,CJ540,434,1982,E-000230
231,107,56,5a edicion,Compra,Fisico,F-82627,72808.48,2024-03-08,Sede Norte,"Cano, Jaramillo and Pérez",1,2023-03-02,291186415169,KX417,210,2021,E-000231
232,107,36,6a edicion,Donacion,Fisico,F-52506,159977.24,2019-01-22,Sede Sur,Lozano Inc,2,2012-02-18,134562242114,JM792,519,1982,E-000232
233,107,42,3a edicion,Canje,Fisico,F-71239,70858.97,2016-08-19,Sede Norte,Romero PLC,3,2004-09-14,220588524547,BV243,278,1991,E-000233
234,108,19,5a edicion,Suscripcion,Fisico,F-91368,136017.57,2015-12-14,Coordinacion Academica,Daza-Silva,1,2025-01-06,537114084529,FQ882,291,2020,E-000234
235,109,42,6a edicion,Donacion,Fisico,F-32245,20066.34,2024-09-23,Coordinacion Academica,Duarte-Gómez,1,2021-12-08,287626002813,GD939,154,1993,E-000235
236,110,42,5a edicion,Compra,Fisico,F-89526,144366.3,2025-10-16,Sede Norte,Quiroga-Galindo,1,1997-07-26,146500329163,WK361,416,1997,E-000236
237,110,3,4a edicion,Donacion,Fisico,F-81476,98001.82,2016-08-16,Sede Sur,Forero Group,2,2022-03-07,461762678380,GS968,315,2020,E-000237
238,110,3,6a edicion,Compra,Fisico,F-19060,133000.64,2019-06-12,Coordinacion Academica,"Ávila, Gómez and Flórez",3,1994-07-13,656087328564,WD393,606,1994,E-000238
239,110,23,2a edicion,Canje,Fisico,F-43343,166270.31,2025-09-18,Sede Sur,Rodríguez-Moreno,4,2017-02-15,388886598897,KF537,134,1979,E-000239
240,111,35,3a edicion,Compra,Fisico,F-89005,117224.28,2020-01-19,Biblioteca Central,Niño-Arias,1,2024-10-03,804441507436,MB802,746,1988,E-000240
241,111,16,6a edicion,Compra,Fisico,F-80337,90321.4,2020-08-19,Sede Sur,Hernández and Sons,2,2024-10-18,692164894200,TV852,475,2023,E-000241
242,111,38,5a edicion,Donacion,Fisico,F-88492,25051.94,2018-07-12,Coordinacion Academica,Nieto-Salazar,3,2023-07-19,871284966409,SW236,570,2014,E-000242
243,112,17,4a edicion,Donacion,Fisico,F-21736,157204.9,2021-09-16,Coordinacion Academica,"Álvarez, Ballesteros and Arango",1,2009-03-03,377929363537,IN279,354,2003,E-000243
244,113,36,6a edicion,Donacion,Fisico,F-68920,41851.12,2017-08-22,Sede Norte,"Rodríguez, Bravo and Rivera",1,2025-04-21,970022991803,GY205,234,1988,E-000244
245,114,36,4a edicion,Compra,Fisico,F-30593,170710.74,2021-05-09,Sede Norte,Muñoz-Rodríguez,1,2023-05-25,293202255204,WM629,607,2016,E-000245
246,114,11,2a edicion,Compra,Fisico,F-25331,17458.97,2017-07-31,Sede Norte,Vélez Group,2,1997-01-10,103818069861,EV116,144,1978,E-000246
247,114,25,4a edicion,Suscripcion,Fisico,F-25022,22476.09,2015-05-03,Coordinacion Academica,"Torres, Henao and González",3,2024-11-08,523977120901,ZP224,91,2019,E-000247
248,114,53,3a edicion,Donacion,Fisico,F-60294,146481.83,2018-03-28,Biblioteca Central,Díaz LLC,4,2011-11-16,898508590850,FX340,646,2010,E-000248
249,114,42,2a edicion,Compra,Fisico,F-76890,139594.33,2023-10-26,Coordinacion Academica,Pedraza-Forero,5,2007-04-29,560748473227,WM901,849,1993,E-000249
250,115,9,2a edicion,Canje,Fisico,F-63564,157948.5,2021-08-08,Sede Sur,Montoya-Gutiérrez,1,2024-05-22,846603002071,SI909,180,2010,E-000250
251,115,13,6a edicion,Compra,Fisico,F-62989,166139.88,2015-01-15,Sede Sur,Ochoa Group,2,1977-04-30,996863773845,GC385,417,1977,E-000251
252,115,25,4a edicion,Compra,Fisico,F-12561,163985.0,2015-07-08,Coordinacion Academica,"Sanabria, Ramírez and Delgado",3,2025-04-19,838291507022,BP499,512,2022,E-000252
253,116,58,6a edicion,Suscripcion,Fisico,F-49202,158138.12,2022-12-13,Biblioteca Central,González-Torres,1,1980-03-03,348861555518,MF388,81,1979,E-000253
254,117,7,4a edicion,Canje,Fisico,F-71529,21923.01,2021-11-24,Biblioteca Central,Castellanos Inc,1,2016-04-07,947686031154,HN675,858,2009,E-000254
255,117,27,5a edicion,Donacion,Fisico,F-82608,38236.41,2020-12-28,Coordinacion Academica,"Arias, Daza and Marín",2,2006-04-14,525885974705,YB721,550,1987,E-000255
256,117,34,2a edicion,Suscripcion,Fisico,F-82800,100806.44,2022-02-15,Biblioteca Central,"Saavedra, Castañeda and Díaz",3,2025-01-08,681849864329,GX798,756,2025,E-000256
257,118,5,3a edicion,Compra,Fisico,F-87510,85744.46,2019-01-26,Coordinacion Academica,Gómez-Rodríguez,1,2025-11-11,185228871277,EK683,545,2025,E-000257
258,118,45,5a edicion,Donacion,Fisico,F-12919,170639.22,2016-06-27,Coordinacion Academica,Caballero-Romero,2,2000-01-18,872583783201,GU882,447,1999,E-000258
259,119,37,5a edicion,Donacion,Fisico,F-11925,64949.74,2015-11-19,Biblioteca Central,Giraldo and Sons,1,2020-11-08,506182099513,JQ242,154,2015,E-000259
260,119,24,3a edicion,Canje,Fisico,F-70367,95298.55,2018-04-06,Biblioteca Central,Torres Ltd,2,2025-08-25,923220522870,GK241,579,2025,E-000260
261,120,51,1a edicion,Compra,Fisico,F-98208,146543.72,2022-03-26,Sede Norte,"Camargo, Rodríguez and Mendoza",1,2017-02-23,199988259788,HT723,809,2013,E-000261
262,121,18,2a edicion,Donacion,Fisico,F-89057,170599.15,2018-10-01,Biblioteca Central,"Gutiérrez, Pérez and Vásquez",1,2002-07-19,157764213891,KB930,804,1983,E-000262
263,121,47,3a edicion,Canje,Fisico,F-23793,150845.74,2018-11-20,Sede Sur,Duque Group,2,2023-05-05,634177316439,QR953,126,1991,E-000263
264,122,9,1a edicion,Donacion,Fisico,F-58125,96995.92,2015-01-01,Biblioteca Central,Beltrán and Sons,1,2025-06-01,907187980028,XK150,144,2024,E-000264
265,123,58,3a edicion,Suscripcion,Fisico,F-16925,90794.1,2017-05-15,Sede Norte,Gómez-Galeano,1,2020-08-02,619109146599,VH281,595,1989,E-000265
266,123,40,3a edicion,Canje,Fisico,F-17656,29678.3,2020-10-31,Sede Norte,Flórez PLC,2,2010-02-13,856605380611,BM368,814,1985,E-000266
267,124,27,1a edicion,Suscripcion,Fisico,F-58908,16030.75,2015-09-27,Biblioteca Central,"González, Torres and Méndez",1,1992-03-22,485629227218,SR675,736,1980,E-000267
268,124,6,1a edicion,Canje,Fisico,F-90008,44370.04,2020-03-14,Biblioteca Central,Rodríguez Group,2,2019-08-30,997566796191,SU772,168,2019,E-000268
269,125,48,1a edicion,Canje,Fisico,F-67748,23784.62,2021-05-21,Sede Norte,Gutiérrez-Garzón,1,2005-08-17,148101956832,OX133,553,2002,E-000269
270,126,44,1a edicion,Compra,Fisico,F-43610,164498.41,2024-04-22,Biblioteca Central,Carrillo PLC,1,2016-01-31,657818569423,IL687,884,2002,E-000270
271,127,45,3a edicion,Donacion,Fisico,F-28461,146579.05,2020-11-07,Coordinacion Academica,"Cárdenas, Villegas and Sánchez",1,2023-09-02,750314760925,RL668,666,2020,E-000271
272,128,9,5a edicion,Canje,Fisico,F-71894,141388.53,2019-08-21,Biblioteca Central,Sánchez Ltd,1,2016-06-17,787020117504,XF912,818,2001,E-000272
273,129,13,3a edicion,Compra,Fisico,F-19269,20861.08,2018-09-23,Biblioteca Central,Anaya-Nieto,1,2005-04-08,487207317974,LX893,654,1984,E-000273
274,129,26,2a edicion,Donacion,Fisico,F-71377,162246.31,2017-05-23,Sede Sur,Mejía LLC,2,2023-11-07,381053427373,EB636,862,2017,E-000274
275,130,56,2a edicion,Suscripcion,Fisico,F-17926,81929.21,2018-01-23,Coordinacion Academica,Peña-Cuéllar,1,2005-02-18,916210936889,HM539,538,1990,E-000275
276,130,36,2a edicion,Canje,Fisico,F-81033,98057.67,2021-02-19,Sede Sur,Villa LLC,2,2013-05-22,297429652237,GM425,899,1987,E-000276
277,130,59,6a edicion,Canje,Fisico,F-28074,104131.7,2018-09-17,Sede Sur,Loaiza-Cruz,3,2006-03-01,589854218430,OO935,534,1989,E-000277
278,130,4,4a edicion,Canje,Fisico,F-91248,70367.98,2015-11-24,Sede Sur,Restrepo-Quintero,4,2023-08-11,537918820874,VM263,290,1992,E-000278
279,131,1,5a edicion,Compra,Fisico,F-53687,163881.7,2018-08-22,Biblioteca Central,Vanegas and Sons,1,2025-08-16,641348437630,HG744,796,2021,E-000279
280,131,43,5a edicion,Compra,Fisico,F-23071,171921.93,2016-02-15,Coordinacion Academica,"Ramírez, Ramírez and Arboleda",2,1995-03-28,657396170638,VZ497,177,1994,E-000280
281,132,10,3a edicion,Canje,Fisico,F-68351,127526.23,2015-08-10,Sede Norte,"Morales, Restrepo and Prieto",1,2018-03-20,796507072892,ZN124,495,2018,E-000281
282,132,59,2a edicion,Canje,Fisico,F-20899,127627.01,2015-01-03,Biblioteca Central,Franco-Rojas,2,2024-02-28,248893035985,EP286,528,2020,E-000282
283,133,23,1a edicion,Compra,Fisico,F-64746,140325.18,2022-11-05,Biblioteca Central,Ríos Group,1,2025-10-17,448231395309,JY213,425,2025,E-000283
284,133,60,2a edicion,Canje,Fisico,F-99965,128254.95,2017-11-29,Coordinacion Academica,"Peña, Ramírez and Quintero",2,2020-04-09,472019910472,FV132,528,1988,E-000284
285,133,54,4a edicion,Compra,Fisico,F-35069,154346.59,2020-03-14,Biblioteca Central,Cuesta-Mejía,3,1994-12-20,490544598852,OA825,840,1993,E-000285
286,133,42,1a edicion,Donacion,Fisico,F-18619,22943.84,2019-05-28,Sede Sur,"Rojas, Ospina and Pérez",4,2020-03-18,847141312208,XV736,301,2012,E-000286
287,134,14,6a edicion,Compra,Fisico,F-46363,72454.62,2025-07-07,Biblioteca Central,"Solano, Bedoya and Córdoba",1,2024-01-13,335700447419,ZG538,126,2024,E-000287
288,134,45,3a edicion,Compra,Fisico,F-81140,64482.16,2021-11-17,Biblioteca Central,Peña Group,2,2020-09-19,344621630833,HX769,424,2007,E-000288
289,134,35,3a edicion,Canje,Fisico,F-58994,128194.07,2018-10-26,Sede Norte,Castellanos Group,3,2017-11-28,495333291028,KT497,152,2014,E-000289
290,134,27,4a edicion,Compra,Fisico,F-12519,80634.27,2019-10-22,Biblioteca Central,"Contreras, Méndez and Gómez",4,1982-04-28,697316940589,DZ496,814,1977,E-000290
291,134,17,1a edicion,Donacion,Fisico,F-75661,59064.22,2022-08-18,Sede Norte,García Inc,5,2024-06-02,340330979533,BK778,278,2003,E-000291
292,135,38,6a edicion,Canje,Fisico,F-12688,15458.55,2020-07-03,Coordinacion Academica,Álvarez LLC,1,2006-10-05,934842759090,GX968,240,1993,E-000292
293,135,1,2a edicion,Donacion,Fisico,F-55605,151692.97,2015-10-26,Coordinacion Academica,Bustos LLC,2,2010-09-19,445227250504,CL361,213,1996,E-000293
294,136,7,4a edicion,Canje,Fisico,F-86298,25089.47,2017-02-04,Sede Norte,"Chávez, Orozco and Salcedo",1,1998-10-28,968523283520,PK326,395,1986,E-000294
295,136,5,1a edicion,Compra,Fisico,F-15221,121119.92,2025-01-03,Coordinacion Academica,"Díaz, Suárez and Arenas",2,2000-04-09,846632520238,FE147,444,1996,E-000295
296,136,41,5a edicion,Suscripcion,Fisico,F-43197,55090.99,2016-09-12,Biblioteca Central,Guerrero PLC,3,1990-04-03,521286411052,TN502,534,1990,E-000296
297,136,9,5a edicion,Compra,Fisico,F-98911,70194.44,2025-12-08,Coordinacion Academica,Londoño Ltd,4,2024-08-23,930363563650,PW997,656,1989,E-000297
298,137,21,5a edicion,Donacion,Fisico,F-32412,112914.15,2021-08-28,Coordinacion Academica,Barrios-Rentería,1,2019-02-13,281727302762,DV504,127,2009,E-000298
